market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,label_eval_year
KOSPI,11200,에이치엠엠(주),2020,2021,mid_sized,transport_storage,2021
KOSPI,11200,에이치엠엠(주),2021,2022,large,transport_storage,2022
KOSPI,11210,현대위아(주),2014,2015,large,manufacturing,2015
KOSPI,11210,현대위아(주),2015,2016,large,manufacturing,2016
KOSPI,11210,현대위아(주),2016,2017,large,manufacturing,2017
KOSPI,11210,현대위아(주),2017,2018,large,manufacturing,2018
KOSPI,11210,현대위아(주),2018,2019,large,manufacturing,2019
KOSPI,11210,현대위아(주),2019,2020,large,manufacturing,2020
KOSPI,11210,현대위아(주),2020,2021,large,manufacturing,2021
KOSPI,11210,현대위아(주),2021,2022,large,manufacturing,2022
KOSPI,11230,삼화전자공업(주),2020,2021,small_and_medium,manufacturing,2021
KOSPI,11230,삼화전자공업(주),2021,2022,small_and_medium,manufacturing,2022
KOSPI,11420,(주)갤럭시아에스엠,2020,2021,large,it_services,2021
KOSPI,11420,(주)갤럭시아에스엠,2021,2022,large,it_services,2022
KOSPI,11690,(주)와이투솔루션,2014,2015,small_and_medium,manufacturing,2015
KOSPI,11690,(주)와이투솔루션,2015,2016,small_and_medium,manufacturing,2016
KOSPI,11690,(주)와이투솔루션,2016,2017,small_and_medium,manufacturing,2017
KOSPI,11690,(주)와이투솔루션,2017,2018,small_and_medium,manufacturing,2018
KOSPI,11690,(주)와이투솔루션,2018,2019,mid_sized,manufacturing,2019
KOSPI,11690,(주)와이투솔루션,2019,2020,mid_sized,manufacturing,2020
KOSPI,11690,(주)와이투솔루션,2020,2021,mid_sized,manufacturing,2021
KOSPI,11690,(주)와이투솔루션,2021,2022,mid_sized,manufacturing,2022
KOSPI,11760,현대코퍼레이션(주),2017,2018,mid_sized,wholesale_retail,2018
KOSPI,11760,현대코퍼레이션(주),2018,2019,mid_sized,wholesale_retail,2019
KOSPI,11760,현대코퍼레이션(주),2019,2020,mid_sized,wholesale_retail,2020
KOSPI,11780,금호석유화학(주),2014,2015,large,manufacturing,2015
KOSPI,11780,금호석유화학(주),2015,2016,large,manufacturing,2016
KOSPI,11780,금호석유화학(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,11780,금호석유화학(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,11780,금호석유화학(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,11780,금호석유화학(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,11780,금호석유화학(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,11780,금호석유화학(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,11790,에스케이씨(주),2014,2015,large,manufacturing,2015
KOSPI,11790,에스케이씨(주),2015,2016,large,manufacturing,2016
KOSPI,11790,에스케이씨(주),2016,2017,large,manufacturing,2017
KOSPI,11790,에스케이씨(주),2017,2018,large,manufacturing,2018
KOSPI,11790,에스케이씨(주),2018,2019,large,manufacturing,2019
KOSPI,11790,에스케이씨(주),2019,2020,large,manufacturing,2020
KOSPI,11790,에스케이씨(주),2020,2021,large,manufacturing,2021
KOSPI,11790,에스케이씨(주),2021,2022,large,manufacturing,2022
KOSPI,11810,(주)STX,2014,2015,mid_sized,wholesale_retail,2015
KOSPI,11810,(주)STX,2015,2016,mid_sized,wholesale_retail,2016
KOSPI,11810,(주)STX,2016,2017,mid_sized,wholesale_retail,2017
KOSPI,11930,(주)신성이엔지,2015,2016,mid_sized,manufacturing,2016
KOSPI,11930,(주)신성이엔지,2016,2017,mid_sized,manufacturing,2017
KOSPI,11930,(주)신성이엔지,2017,2018,mid_sized,manufacturing,2018
KOSPI,11930,(주)신성이엔지,2018,2019,mid_sized,manufacturing,2019
KOSPI,11930,(주)신성이엔지,2019,2020,mid_sized,manufacturing,2020
KOSPI,11930,(주)신성이엔지,2020,2021,mid_sized,manufacturing,2021
KOSPI,11930,(주)신성이엔지,2021,2022,mid_sized,manufacturing,2022
KOSPI,12030,(주)디비아이엔씨,2014,2015,large,it_services,2015
KOSPI,12330,현대모비스(주),2014,2015,large,manufacturing,2015
KOSPI,12330,현대모비스(주),2015,2016,large,manufacturing,2016
KOSPI,12330,현대모비스(주),2016,2017,large,manufacturing,2017
KOSPI,12330,현대모비스(주),2017,2018,large,manufacturing,2018
KOSPI,12330,현대모비스(주),2018,2019,large,manufacturing,2019
KOSPI,12330,현대모비스(주),2019,2020,large,manufacturing,2020
KOSPI,12330,현대모비스(주),2020,2021,large,manufacturing,2021
KOSPI,12330,현대모비스(주),2021,2022,large,manufacturing,2022
KOSPI,12450,한화에어로스페이스(주),2014,2015,large,manufacturing,2015
KOSPI,12450,한화에어로스페이스(주),2015,2016,large,manufacturing,2016
KOSPI,12450,한화에어로스페이스(주),2016,2017,large,manufacturing,2017
KOSPI,12450,한화에어로스페이스(주),2017,2018,large,manufacturing,2018
KOSPI,12450,한화에어로스페이스(주),2018,2019,large,manufacturing,2019
KOSPI,12450,한화에어로스페이스(주),2019,2020,large,manufacturing,2020
KOSPI,12450,한화에어로스페이스(주),2020,2021,large,manufacturing,2021
KOSPI,12450,한화에어로스페이스(주),2021,2022,large,manufacturing,2022
KOSPI,12510,(주)더존비즈온,2018,2019,mid_sized,it_services,2019
KOSPI,12510,(주)더존비즈온,2019,2020,mid_sized,it_services,2020
KOSPI,12510,(주)더존비즈온,2020,2021,mid_sized,it_services,2021
KOSPI,12510,(주)더존비즈온,2021,2022,mid_sized,it_services,2022
KOSPI,12630,에이치디씨(주),2014,2015,large,other,2015
KOSPI,12630,에이치디씨(주),2015,2016,large,other,2016
KOSPI,12630,에이치디씨(주),2016,2017,mid_sized,other,2017
KOSPI,12630,에이치디씨(주),2020,2021,large,other,2021
KOSPI,12630,에이치디씨(주),2021,2022,large,other,2022
KOSPI,12750,(주)에스원,2017,2018,large,it_services,2018
KOSPI,12750,(주)에스원,2018,2019,large,it_services,2019
KOSPI,12750,(주)에스원,2019,2020,large,it_services,2020
KOSPI,12750,(주)에스원,2020,2021,large,it_services,2021
KOSPI,12750,(주)에스원,2021,2022,large,it_services,2022
KOSPI,13360,일성건설(주),2014,2015,mid_sized,construction,2015
KOSPI,13360,일성건설(주),2015,2016,mid_sized,construction,2016
KOSPI,13360,일성건설(주),2016,2017,mid_sized,construction,2017
KOSPI,13360,일성건설(주),2017,2018,mid_sized,construction,2018
KOSPI,13360,일성건설(주),2018,2019,mid_sized,construction,2019
KOSPI,13360,일성건설(주),2019,2020,mid_sized,construction,2020
KOSPI,13360,일성건설(주),2020,2021,mid_sized,construction,2021
KOSPI,13360,일성건설(주),2021,2022,mid_sized,construction,2022
KOSPI,13520,(주)화승코퍼레이션,2014,2015,mid_sized,manufacturing,2015
KOSPI,13520,(주)화승코퍼레이션,2015,2016,mid_sized,manufacturing,2016
KOSPI,13520,(주)화승코퍼레이션,2016,2017,mid_sized,manufacturing,2017
KOSPI,13520,(주)화승코퍼레이션,2017,2018,mid_sized,manufacturing,2018
KOSPI,13520,(주)화승코퍼레이션,2018,2019,mid_sized,manufacturing,2019
KOSPI,13520,(주)화승코퍼레이션,2019,2020,mid_sized,manufacturing,2020
KOSPI,13520,(주)화승코퍼레이션,2020,2021,mid_sized,manufacturing,2021
KOSPI,13520,(주)화승코퍼레이션,2021,2022,mid_sized,manufacturing,2022
KOSPI,13580,계룡건설산업(주),2014,2015,mid_sized,construction,2015
KOSPI,13580,계룡건설산업(주),2015,2016,mid_sized,construction,2016
KOSPI,13580,계룡건설산업(주),2016,2017,mid_sized,construction,2017
KOSPI,13580,계룡건설산업(주),2017,2018,mid_sized,construction,2018
KOSPI,13580,계룡건설산업(주),2018,2019,mid_sized,construction,2019
KOSPI,13580,계룡건설산업(주),2019,2020,mid_sized,construction,2020
KOSPI,13580,계룡건설산업(주),2020,2021,mid_sized,construction,2021
KOSPI,13580,계룡건설산업(주),2021,2022,mid_sized,construction,2022
KOSPI,13700,(주)까뮤이앤씨,2014,2015,small_and_medium,construction,2015
KOSPI,13700,(주)까뮤이앤씨,2015,2016,small_and_medium,construction,2016
KOSPI,13700,(주)까뮤이앤씨,2016,2017,small_and_medium,construction,2017
KOSPI,13700,(주)까뮤이앤씨,2017,2018,small_and_medium,construction,2018
KOSPI,13700,(주)까뮤이앤씨,2018,2019,mid_sized,construction,2019
KOSPI,13700,(주)까뮤이앤씨,2019,2020,mid_sized,construction,2020
KOSPI,13700,(주)까뮤이앤씨,2020,2021,mid_sized,construction,2021
KOSPI,13700,(주)까뮤이앤씨,2021,2022,mid_sized,construction,2022
KOSPI,13870,지엠비코리아(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,13870,지엠비코리아(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,13870,지엠비코리아(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,13870,지엠비코리아(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,13870,지엠비코리아(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,13870,지엠비코리아(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,13870,지엠비코리아(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,13870,지엠비코리아(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,14530,극동유화(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,14530,극동유화(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,14580,(주)태경비케이,2019,2020,mid_sized,manufacturing,2020
KOSPI,14580,(주)태경비케이,2020,2021,mid_sized,manufacturing,2021
KOSPI,14580,(주)태경비케이,2021,2022,mid_sized,manufacturing,2022
KOSPI,14680,(주)한솔케미칼,2014,2015,large,manufacturing,2015
KOSPI,14680,(주)한솔케미칼,2015,2016,large,manufacturing,2016
KOSPI,14680,(주)한솔케미칼,2016,2017,mid_sized,manufacturing,2017
KOSPI,14680,(주)한솔케미칼,2017,2018,mid_sized,manufacturing,2018
KOSPI,14680,(주)한솔케미칼,2018,2019,mid_sized,manufacturing,2019
KOSPI,14680,(주)한솔케미칼,2019,2020,mid_sized,manufacturing,2020
KOSPI,14680,(주)한솔케미칼,2020,2021,mid_sized,manufacturing,2021
KOSPI,14680,(주)한솔케미칼,2021,2022,mid_sized,manufacturing,2022
KOSPI,14790,에이치엘디앤아이한라(주),2016,2017,mid_sized,construction,2017
KOSPI,14790,에이치엘디앤아이한라(주),2019,2020,mid_sized,construction,2020
KOSPI,14790,에이치엘디앤아이한라(주),2020,2021,mid_sized,construction,2021
KOSPI,14790,에이치엘디앤아이한라(주),2021,2022,mid_sized,construction,2022
KOSPI,14820,동원시스템즈(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,14820,동원시스템즈(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,14820,동원시스템즈(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,14820,동원시스템즈(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,14820,동원시스템즈(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,15230,대창단조(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,15230,대창단조(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,15230,대창단조(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,15230,대창단조(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,15230,대창단조(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,15230,대창단조(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,15230,대창단조(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,15230,대창단조(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,15760,한국전력공사(주),2015,2016,large,other,2016
KOSPI,15760,한국전력공사(주),2017,2018,mid_sized,other,2018
KOSPI,15760,한국전력공사(주),2018,2019,mid_sized,other,2019
KOSPI,15760,한국전력공사(주),2019,2020,mid_sized,other,2020
KOSPI,15890,태경산업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,15890,태경산업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,15890,태경산업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,16380,KG스틸(주),2014,2015,large,manufacturing,2015
KOSPI,16380,KG스틸(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,16380,KG스틸(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,16380,KG스틸(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,16380,KG스틸(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,16710,대성홀딩스(주),2014,2015,large,it_services,2015
KOSPI,16710,대성홀딩스(주),2015,2016,mid_sized,it_services,2016
KOSPI,16710,대성홀딩스(주),2016,2017,mid_sized,it_services,2017
KOSPI,16710,대성홀딩스(주),2017,2018,mid_sized,it_services,2018
KOSPI,16710,대성홀딩스(주),2018,2019,mid_sized,it_services,2019
KOSPI,16710,대성홀딩스(주),2019,2020,mid_sized,it_services,2020
KOSPI,16710,대성홀딩스(주),2020,2021,mid_sized,it_services,2021
KOSPI,16710,대성홀딩스(주),2021,2022,mid_sized,it_services,2022
KOSPI,16740,(주)두올,2016,2017,mid_sized,manufacturing,2017
KOSPI,16740,(주)두올,2017,2018,mid_sized,manufacturing,2018
KOSPI,16740,(주)두올,2018,2019,mid_sized,manufacturing,2019
KOSPI,16740,(주)두올,2019,2020,mid_sized,manufacturing,2020
KOSPI,16740,(주)두올,2020,2021,mid_sized,manufacturing,2021
KOSPI,16740,(주)두올,2021,2022,mid_sized,manufacturing,2022
KOSPI,16800,(주)퍼시스,2019,2020,mid_sized,manufacturing,2020
KOSPI,16800,(주)퍼시스,2021,2022,mid_sized,manufacturing,2022
KOSPI,16880,(주)웅진,2014,2015,mid_sized,it_services,2015
KOSPI,16880,(주)웅진,2016,2017,mid_sized,it_services,2017
KOSPI,16880,(주)웅진,2017,2018,mid_sized,it_services,2018
KOSPI,16880,(주)웅진,2018,2019,mid_sized,it_services,2019
KOSPI,16880,(주)웅진,2019,2020,mid_sized,it_services,2020
KOSPI,17370,(주)우신시스템,2018,2019,mid_sized,manufacturing,2019
KOSPI,17370,(주)우신시스템,2019,2020,mid_sized,manufacturing,2020
KOSPI,17370,(주)우신시스템,2020,2021,mid_sized,manufacturing,2021
KOSPI,17370,(주)우신시스템,2021,2022,mid_sized,manufacturing,2022
KOSPI,17390,서울도시가스(주),2016,2017,mid_sized,other,2017
KOSPI,17390,서울도시가스(주),2017,2018,mid_sized,other,2018
KOSPI,17390,서울도시가스(주),2018,2019,mid_sized,other,2019
KOSPI,17390,서울도시가스(주),2019,2020,mid_sized,other,2020
KOSPI,17550,(주)수산세보틱스,2018,2019,mid_sized,manufacturing,2019
KOSPI,17550,(주)수산세보틱스,2019,2020,mid_sized,manufacturing,2020
KOSPI,17550,(주)수산세보틱스,2020,2021,mid_sized,manufacturing,2021
KOSPI,17550,(주)수산세보틱스,2021,2022,mid_sized,manufacturing,2022
KOSPI,17670,에스케이텔레콤(주),2014,2015,large,it_services,2015
KOSPI,17670,에스케이텔레콤(주),2015,2016,large,it_services,2016
KOSPI,17670,에스케이텔레콤(주),2016,2017,large,it_services,2017
KOSPI,17670,에스케이텔레콤(주),2017,2018,large,it_services,2018
KOSPI,17670,에스케이텔레콤(주),2018,2019,large,it_services,2019
KOSPI,17670,에스케이텔레콤(주),2019,2020,large,it_services,2020
KOSPI,17670,에스케이텔레콤(주),2020,2021,large,it_services,2021
KOSPI,17670,에스케이텔레콤(주),2021,2022,large,it_services,2022
KOSPI,17800,현대엘리베이터(주),2014,2015,large,manufacturing,2015
KOSPI,17800,현대엘리베이터(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,17800,현대엘리베이터(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,17800,현대엘리베이터(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,17800,현대엘리베이터(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,17800,현대엘리베이터(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,17800,현대엘리베이터(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,17940,(주)이원,2014,2015,large,wholesale_retail,2015
KOSPI,17940,(주)이원,2015,2016,large,wholesale_retail,2016
KOSPI,17940,(주)이원,2016,2017,large,wholesale_retail,2017
KOSPI,17940,(주)이원,2017,2018,large,wholesale_retail,2018
KOSPI,17940,(주)이원,2018,2019,large,wholesale_retail,2019
KOSPI,17940,(주)이원,2019,2020,large,wholesale_retail,2020
KOSPI,17940,(주)이원,2020,2021,large,wholesale_retail,2021
KOSPI,17940,(주)이원,2021,2022,large,wholesale_retail,2022
KOSPI,17960,(주)한국카본,2014,2015,mid_sized,manufacturing,2015
KOSPI,17960,(주)한국카본,2015,2016,mid_sized,manufacturing,2016
KOSPI,17960,(주)한국카본,2016,2017,mid_sized,manufacturing,2017
KOSPI,17960,(주)한국카본,2017,2018,mid_sized,manufacturing,2018
KOSPI,17960,(주)한국카본,2018,2019,mid_sized,manufacturing,2019
KOSPI,17960,(주)한국카본,2019,2020,mid_sized,manufacturing,2020
KOSPI,17960,(주)한국카본,2020,2021,mid_sized,manufacturing,2021
KOSPI,17960,(주)한국카본,2021,2022,mid_sized,manufacturing,2022
KOSPI,18260,삼성에스디에스(주),2014,2015,large,it_services,2015
KOSPI,18260,삼성에스디에스(주),2015,2016,large,it_services,2016
KOSPI,18260,삼성에스디에스(주),2016,2017,large,it_services,2017
KOSPI,18260,삼성에스디에스(주),2017,2018,large,it_services,2018
KOSPI,18260,삼성에스디에스(주),2018,2019,large,it_services,2019
KOSPI,18260,삼성에스디에스(주),2019,2020,large,it_services,2020
KOSPI,18670,에스케이가스(주),2014,2015,large,wholesale_retail,2015
KOSPI,18670,에스케이가스(주),2015,2016,large,wholesale_retail,2016
KOSPI,18670,에스케이가스(주),2016,2017,large,wholesale_retail,2017
KOSPI,18670,에스케이가스(주),2017,2018,large,wholesale_retail,2018
KOSPI,18670,에스케이가스(주),2018,2019,large,wholesale_retail,2019
KOSPI,18670,에스케이가스(주),2019,2020,large,wholesale_retail,2020
KOSPI,18670,에스케이가스(주),2020,2021,large,wholesale_retail,2021
KOSPI,18670,에스케이가스(주),2021,2022,large,wholesale_retail,2022
KOSPI,18880,한온시스템(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,18880,한온시스템(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,18880,한온시스템(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,18880,한온시스템(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,18880,한온시스템(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,18880,한온시스템(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,18880,한온시스템(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,19180,(주)티에이치엔,2014,2015,mid_sized,manufacturing,2015
KOSPI,19180,(주)티에이치엔,2015,2016,mid_sized,manufacturing,2016
KOSPI,19180,(주)티에이치엔,2016,2017,mid_sized,manufacturing,2017
KOSPI,19180,(주)티에이치엔,2017,2018,mid_sized,manufacturing,2018
KOSPI,19180,(주)티에이치엔,2018,2019,mid_sized,manufacturing,2019
KOSPI,19180,(주)티에이치엔,2019,2020,mid_sized,manufacturing,2020
KOSPI,20000,(주)한섬,2016,2017,large,manufacturing,2017
KOSPI,20000,(주)한섬,2017,2018,large,manufacturing,2018
KOSPI,20000,(주)한섬,2018,2019,large,manufacturing,2019
KOSPI,20560,아시아나항공(주),2014,2015,large,transport_storage,2015
KOSPI,20560,아시아나항공(주),2015,2016,large,transport_storage,2016
KOSPI,20560,아시아나항공(주),2016,2017,large,transport_storage,2017
KOSPI,20560,아시아나항공(주),2017,2018,large,transport_storage,2018
KOSPI,20560,아시아나항공(주),2018,2019,large,transport_storage,2019
KOSPI,20560,아시아나항공(주),2019,2020,large,transport_storage,2020
KOSPI,20560,아시아나항공(주),2020,2021,large,transport_storage,2021
KOSPI,20560,아시아나항공(주),2021,2022,large,transport_storage,2022
KOSPI,23530,롯데쇼핑(주),2014,2015,large,wholesale_retail,2015
KOSPI,23530,롯데쇼핑(주),2015,2016,large,wholesale_retail,2016
KOSPI,23530,롯데쇼핑(주),2016,2017,large,wholesale_retail,2017
KOSPI,23530,롯데쇼핑(주),2017,2018,large,wholesale_retail,2018
KOSPI,23530,롯데쇼핑(주),2018,2019,large,wholesale_retail,2019
KOSPI,23530,롯데쇼핑(주),2019,2020,large,wholesale_retail,2020
KOSPI,23530,롯데쇼핑(주),2020,2021,large,wholesale_retail,2021
KOSPI,23530,롯데쇼핑(주),2021,2022,large,wholesale_retail,2022
KOSPI,25540,한국단자공업(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,25540,한국단자공업(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,25540,한국단자공업(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,25540,한국단자공업(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,25540,한국단자공업(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,25540,한국단자공업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,25540,한국단자공업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,25540,한국단자공업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,25620,차에이아이헬스케어(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,25620,차에이아이헬스케어(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,25620,차에이아이헬스케어(주),2020,2021,small_and_medium,manufacturing,2021
KOSPI,25620,차에이아이헬스케어(주),2021,2022,small_and_medium,manufacturing,2022
KOSPI,25750,(주)한솔홈데코,2014,2015,large,manufacturing,2015
KOSPI,25750,(주)한솔홈데코,2015,2016,large,manufacturing,2016
KOSPI,25750,(주)한솔홈데코,2017,2018,mid_sized,manufacturing,2018
KOSPI,25750,(주)한솔홈데코,2019,2020,mid_sized,manufacturing,2020
KOSPI,25750,(주)한솔홈데코,2020,2021,mid_sized,manufacturing,2021
KOSPI,25750,(주)한솔홈데코,2021,2022,mid_sized,manufacturing,2022
KOSPI,25860,남해화학(주),2016,2017,large,manufacturing,2017
KOSPI,25860,남해화학(주),2017,2018,large,manufacturing,2018
KOSPI,25860,남해화학(주),2018,2019,large,manufacturing,2019
KOSPI,25860,남해화학(주),2019,2020,large,manufacturing,2020
KOSPI,25860,남해화학(주),2020,2021,large,manufacturing,2021
KOSPI,25860,남해화학(주),2021,2022,large,manufacturing,2022
KOSPI,26960,(주)동서,2016,2017,mid_sized,wholesale_retail,2017
KOSPI,26960,(주)동서,2017,2018,mid_sized,wholesale_retail,2018
KOSPI,26960,(주)동서,2018,2019,mid_sized,wholesale_retail,2019
KOSPI,26960,(주)동서,2019,2020,mid_sized,wholesale_retail,2020
KOSPI,26960,(주)동서,2020,2021,mid_sized,wholesale_retail,2021
KOSPI,26960,(주)동서,2021,2022,mid_sized,wholesale_retail,2022
KOSPI,27390,(주)한화갤러리아타임월드,2014,2015,large,wholesale_retail,2015
KOSPI,27390,(주)한화갤러리아타임월드,2015,2016,large,wholesale_retail,2016
KOSPI,27390,(주)한화갤러리아타임월드,2016,2017,large,wholesale_retail,2017
KOSPI,27390,(주)한화갤러리아타임월드,2017,2018,large,wholesale_retail,2018
KOSPI,27390,(주)한화갤러리아타임월드,2018,2019,large,wholesale_retail,2019
KOSPI,27410,(주)비지에프,2014,2015,mid_sized,it_services,2015
KOSPI,27410,(주)비지에프,2015,2016,mid_sized,it_services,2016
KOSPI,27410,(주)비지에프,2016,2017,mid_sized,it_services,2017
KOSPI,27740,(주)마니커,2014,2015,mid_sized,manufacturing,2015
KOSPI,27740,(주)마니커,2016,2017,mid_sized,manufacturing,2017
KOSPI,28050,삼성이앤에이(주),2014,2015,large,it_services,2015
KOSPI,28050,삼성이앤에이(주),2015,2016,large,it_services,2016
KOSPI,28050,삼성이앤에이(주),2016,2017,large,it_services,2017
KOSPI,28050,삼성이앤에이(주),2017,2018,large,it_services,2018
KOSPI,28050,삼성이앤에이(주),2018,2019,large,it_services,2019
KOSPI,28050,삼성이앤에이(주),2019,2020,large,it_services,2020
KOSPI,28050,삼성이앤에이(주),2020,2021,large,it_services,2021
KOSPI,28050,삼성이앤에이(주),2021,2022,large,it_services,2022
KOSPI,28100,(주)동아지질,2014,2015,mid_sized,construction,2015
KOSPI,28100,(주)동아지질,2015,2016,mid_sized,construction,2016
KOSPI,28100,(주)동아지질,2016,2017,mid_sized,construction,2017
KOSPI,28100,(주)동아지질,2017,2018,mid_sized,construction,2018
KOSPI,28100,(주)동아지질,2018,2019,mid_sized,construction,2019
KOSPI,28100,(주)동아지질,2019,2020,mid_sized,construction,2020
KOSPI,28100,(주)동아지질,2020,2021,mid_sized,construction,2021
KOSPI,28100,(주)동아지질,2021,2022,mid_sized,construction,2022
KOSPI,28260,삼성물산(주),2014,2015,large,wholesale_retail,2015
KOSPI,28260,삼성물산(주),2015,2016,large,wholesale_retail,2016
KOSPI,28260,삼성물산(주),2016,2017,large,wholesale_retail,2017
KOSPI,28260,삼성물산(주),2017,2018,large,wholesale_retail,2018
KOSPI,28260,삼성물산(주),2018,2019,large,wholesale_retail,2019
KOSPI,28260,삼성물산(주),2019,2020,large,wholesale_retail,2020
KOSPI,28260,삼성물산(주),2020,2021,large,wholesale_retail,2021
KOSPI,28260,삼성물산(주),2021,2022,large,wholesale_retail,2022
KOSPI,28670,팬오션(주),2016,2017,large,transport_storage,2017
KOSPI,28670,팬오션(주),2017,2018,large,transport_storage,2018
KOSPI,28670,팬오션(주),2018,2019,large,transport_storage,2019
KOSPI,28670,팬오션(주),2019,2020,large,transport_storage,2020
KOSPI,28670,팬오션(주),2020,2021,large,transport_storage,2021
KOSPI,28670,팬오션(주),2021,2022,large,transport_storage,2022
KOSPI,29460,(주)케이씨,2017,2018,mid_sized,manufacturing,2018
KOSPI,29460,(주)케이씨,2018,2019,mid_sized,manufacturing,2019
KOSPI,29460,(주)케이씨,2019,2020,mid_sized,manufacturing,2020
KOSPI,29460,(주)케이씨,2020,2021,mid_sized,manufacturing,2021
KOSPI,29460,(주)케이씨,2021,2022,mid_sized,manufacturing,2022
KOSPI,30000,(주)제일기획,2014,2015,large,it_services,2015
KOSPI,30000,(주)제일기획,2015,2016,large,it_services,2016
KOSPI,30000,(주)제일기획,2016,2017,large,it_services,2017
KOSPI,30000,(주)제일기획,2017,2018,large,it_services,2018
KOSPI,30000,(주)제일기획,2018,2019,large,it_services,2019
KOSPI,30000,(주)제일기획,2019,2020,large,it_services,2020
KOSPI,30200,(주)케이티,2014,2015,large,it_services,2015
KOSPI,30200,(주)케이티,2015,2016,large,it_services,2016
KOSPI,30200,(주)케이티,2016,2017,large,it_services,2017
KOSPI,30200,(주)케이티,2017,2018,large,it_services,2018
KOSPI,30200,(주)케이티,2018,2019,large,it_services,2019
KOSPI,30200,(주)케이티,2019,2020,large,it_services,2020
KOSPI,30200,(주)케이티,2020,2021,large,it_services,2021
KOSPI,30200,(주)케이티,2021,2022,large,it_services,2022
KOSPI,30790,비케이탑스(주),2015,2016,mid_sized,it_services,2016
KOSPI,30790,비케이탑스(주),2016,2017,mid_sized,it_services,2017
KOSPI,31430,(주)신세계인터내셔날,2014,2015,large,wholesale_retail,2015
KOSPI,31430,(주)신세계인터내셔날,2015,2016,large,wholesale_retail,2016
KOSPI,31440,(주)신세계푸드,2014,2015,large,it_services,2015
KOSPI,31440,(주)신세계푸드,2019,2020,large,it_services,2020
KOSPI,31440,(주)신세계푸드,2020,2021,large,it_services,2021
KOSPI,31440,(주)신세계푸드,2021,2022,large,it_services,2022
KOSPI,31820,(주)아이티센씨티에스,2017,2018,mid_sized,it_services,2018
KOSPI,31820,(주)아이티센씨티에스,2018,2019,mid_sized,it_services,2019
KOSPI,31820,(주)아이티센씨티에스,2019,2020,mid_sized,it_services,2020
KOSPI,31820,(주)아이티센씨티에스,2020,2021,mid_sized,it_services,2021
